98DE9892,TLC-8K,[1CE]TC58NVG6T2HTA00#[1CE]TC58TVG6T2HTA00#[1CE]TC58NVG6T2JTA00#[1CE]TC58TVG6T2JTA00#[1CE]TC58TEG6T2KTA00#[1CE]TC58TEG6T2KTA00#[1CE]TC58TEG6TCKTA00#[2CE]TH58NVG7T2HTA20#[2CE]TH58TVG7T2HBA4C#[2CE]TH58NVG7T2JTA20#[2CE]TH58TVG7T2JTA20#[4CE]TH58NVG8T2HTA80#[4CE]TH58TVG8T2HTA80#[4CE]TH58NVG8T2JTA80#[4CE]TH58TVG8T2JTA80
983A9992,TLC-8K,[2CE]TH58NVG8T2HTA20#[2CE]TH58TVG8T2HTA20#[2CE]TH58TVG8T2JTA20
98DEA892,TLC-8K,[1CE]TC58NVG6T2JTA00#[1CE]TC58TVG6T2JTA00#[1CE]TC58TEG6TDKTA00#[2CE]TH58NVG7T2JTA20#[2CE]TH58TVG7T2JTA20
983A9892,TLC-8K,[1CE]TC58NVG7T2JTA00#[1CE]TC58TVG7T2JTA00#[2CE]TH58NVG8T2JTA20#[2CE]TH58TVG8T2JTA20#[4CE]TH58NVG9T2JTA80#[4CE]TH58TVG9T2JTA80
983AA892,TLC-8K,[1CE]TC58NVG7T2JTA00#[1CE]TC58TVG7T2JTA00#[1CE]TC58TEG7TDKTA00#[2CE]TH58NVG8T2JTA20#[2CE]TH58TVG8T2JTA20#[2CE]TH58TEG8TDKTA20#[4CE]TH58NVG9T2JTA80#[4CE]TH58TVG9T2JTA80
984CA892,TLC-8K,[1CE]TC58NVG7T2JTA00#[1CE]TC58TVG7T2JTA00#[2CE]TH58NVG8T2JTA20#[2CE]TH58TVG8T2JTA20#[4CE]TH58NVG9T2JTA80#[4CE]TH58TVG9T2JTA80
983CA992,TLC-8K,[2CE]TH58NVG9T2JTA20#[2CE]TH58TVG9T2JTA20#[2CE]TH58TEG9TDKTA20
4571A5C0,SLC-512,[1CE]SDTNGBHE0-2048
45F18495,SLC-2K,[1CE]SDTNKGHSM-1024
45DA8195,SLC-2K,[1CE]SDTNGFHE0-2048
45DC9115,SLC-2K,[1CE]SDTNIHHSM-4096
45CC9155,SLC-2K,[1CE]SDTNIHHSM-4096(16bit)
45CC9095,SLC-2K,[1CE]SDTNKEHSM-4096
45CC90D5,SLC-2K,[1CE]SDTNKEHSM-4096(16bit)
45C39195,SLC-2K,[1CE]SDTNKFHSM-8192
45C391D5,SLC-2K,[1CE]SDTNKFHSM-8192(16bit)
45C59295,SLC-2K,[1CE]SDTNKGHSM-16384
45C592D5,SLC-2K,[1CE]SDTNKGHSM-16384(16bit)
45C390AA,SLC-4K,[1CE]SDTNLJAHSM-1024
45C591AA,SLC-4K,[1CE]SDTNLJBHSM-2048
45C792AA,SLC-4K,[1CE]SDTNLJCHSM-4096
45D39022,SLC-8K,[1CE]SDTNNKAHEM-001G
45C39022,SLC-8K,[1CE]SDTNNKAHSM-001G(16bit)
45D59122,SLC-8K,[1CE]SDTNNKBHEM-002G
45C59122,SLC-8K,[1CE]SDTNNKBHSM-002G(16bit)
45D79222,SLC-8K,[1CE]SDTNNKCHEM-004G
45C79222,SLC-8K,[1CE]SDTNNKCHSM-004G(16bit)
45DE9322,SLC-8K,[1CE]SDTNNKDHEM-008G
45CE9322,SLC-8K,[1CE]SDTNNKDHSM-008G(16bit)
45D59022,SLC-8K,[1CE]SDTNNEAHEM-002G
45C59022,SLC-8K,[1CE]SDTNNEAHSM-002G
45D79122,SLC-8K,[1CE]SDTNNEBHEM-004G
45C79122,SLC-8K,[1CE]SDTNNEBHSM-004G(16bit)
45DE9222,SLC-8K,[1CE]SDTNNECHEM-008G
45CE9222,SLC-8K,[1CE]SDTNNECHSM-008G(16bit)
454A9322,SLC-8K,[1CE]SDTNNEDHEM-016G
45DEA132,SLC-8K,[2CE]SDTNPACHEM-016G-C
4576A5C0,MLC-512,[1CE]SDTNFCH-512
4579A5C0,MLC-512,[1CE]SDTNFCH-1024
45DAA5C0,MLC-512,[1CE]SDTNGCHE0-2048
45DCA5C0,MLC-512,[1CE]SDTNGDHE0-4096
45CA84A5,MLC-2K,[1CE]SDTNKGHSM-2048
45DA84A5,MLC-2K,[1CE]SDTNKGHSM-2048
45CA84E5,MLC-2K,[1CE]SDTNKGHSM-2048(16bit)
45DA9415,MLC-2K,[1CE]SDTNIGHSM-2048
45CA8415,MLC-2K,[1CE]SDTNIGHSM-2048(16bit)
45CC84A5,MLC-2K,[1CE]SDTNKGHSM-4096
45CC84E5,MLC-2K,[1CE]SDTNKGHSM-4096(16bit)#[1CE]SDTNIGHSM-4096(16bit)
45DC9425,MLC-2K,[1CE]SDTNIGHEM-4096
45CC9465,MLC-2K,[1CE]SDTNIGHSM-4096(16bit)
45D39525,MLC-2K,[1CE]SDTNIGHEM-8192#[1CE]SDUNIHHSM-8192
45C39565,MLC-2K,[1CE]SDTNIGHSM-8192(16bit)#[1CE]SDUNIHHSM-8192(16bit)
45D59625,MLC-2K,[1CE]SDTNIGHEM-16384
45C59665,MLC-2K,[1CE]SDTNIGHSM-16384(16bit)
45DC84A5,MLC-2K,[1CE]SDTNIGHSM-4096
45D395A5,MLC-2K,[1CE]SDUNIHHSM-8192
45D385A5,MLC-2K,[1CE]SDUNIHHSM-8192
45C385A5,MLC-2K,[1CE]SDUNIHHSM-8192
45C586A5,MLC-2K,[1CE]SDUNILHSM-16384
45C394A5,MLC-2K,[1CE]SDTNKMAHSM-1024
45C394E5,MLC-2K,[1CE]SDTNKMAHSM-1024(16bit)
45C595A5,MLC-2K,[1CE]SDTNKMBHSM-2048
45C595E5,MLC-2K,[1CE]SDTNKMBHSM-2048(16bit)
45C796A5,MLC-2K,[1CE]SDTNKMCHSM-4096
45C796E5,MLC-2K,[1CE]SDTNKMCHSM-4096(16bit)
45B394A5,MLC-2K,[1CE]SDTNKGAHSM-1024
45B394E5,MLC-2K,[1CE]SDTNKGAHSM-1024(16bit)
45B595A5,MLC-2K,[1CE]SDTNKGBHSM-2048
45B595E5,MLC-2K,[1CE]SDTNKGBHSM-2048(16bit)
45B796A5,MLC-2K,[1CE]SDTNKGCHSM-4096
45B796E5,MLC-2K,[1CE]SDTNKGCHSM-4096(16bit)
45D394BA,MLC-4K,[1CE]SDTNLLAHSM-1024
45C394BA,MLC-4K,[1CE]SDTNLLAHSM-1024
45C394FA,MLC-4K,[1CE]SDTNLLAHSM-1024(16bit)
45D384BA,MLC-4K,[1CE]SDTNLLAHSM-1024
45C384BA,MLC-4K,[1CE]SDTNLLAHSM-1024
45C384FA,MLC-4K,[1CE]SDTNLLAHSM-1024(16bit)
45C595BA,MLC-4K,[1CE]SDTNLLBHSM-2048
45C595FA,MLC-4K,[1CE]SDTNLLBHSM-2048(16bit)
45C585BA,MLC-4K,[1CE]SDTNLLBHSM-2048
45C796BA,MLC-4K,[1CE]SDTNLLCHSM-4096
45C786BA,MLC-4K,[1CE]SDTNLLCHSM-4096
45C786FA,MLC-4K,[1CE]SDTNLLCHSM-4096(16bit)
45C594BA,MLC-4K,[1CE]SDTNLLAHSM-2048
45D594BA,MLC-4K,[1CE]SDTNLLAHSM-2048
45C594FA,MLC-4K,[1CE]SDTNLLAHSM-2048(16bit)
45C795BA,MLC-4K,[1CE]SDTNLLBHSM-4096
45CE96BA,MLC-4K,[1CE]SDTNLLCHSM-8192
45CE96FA,MLC-4K,[1CE]SDTNLLCHSM-8192(16bit)
45D38432,MLC-8K,[1CE]SDTNMMAHSM-001G#[1CE]SDTNNMAHSM-001G#[1CE]SDTNNMAHSM-001G
45D39432,MLC-8K,[1CE]SDTNMMAHSM-001G
45C39432,MLC-8K,[1CE]SDTNMMAHSM-001G
45C59432,MLC-8K,[1CE]SDTNMMAHSM-002G#[1CE]SDTNNMAHSM-002G
45D59432,MLC-8K,[1CE]SDTNMMAHSM-002G#[1CE]SDTNNMAHEM-002G
45C79532,MLC-8K,[1CE]SDTNMMBHSM-004G#[1CE]SDTNNMBHEM-004G#[1CE]SDTNNMBHSM-004G(16bit)
45D79532,MLC-8K,[1CE]SDTNMMBHSM-004G#[1CE]SDTNNMBHEM-004G
45CE9632,MLC-8K,[1CE]SDTNMMCHSM-008G#[1CE]SDTNNMCHSM-008G(16bit)
45DE9632,MLC-8K,[1CE]SDTNMMCHSM-008G#[1CE]SDTNNMCHEM-008G
454A9732,MLC-8K,[1CE]SDTNMMDHSM-016G#[1CE]SDTNNMDHEM-016G
45C79432,MLC-8K,[1CE]SDTNMMAHSM-004G#[1CE]SDTNNMAHSM-004G
454A9632,MLC-8K,[1CE]SDTNMMCHSM-016G#[1CE]SDTNNMCHEM-016G
453A9732,MLC-8K,[1CE]SDTNMMDHSM-032G#[1CE]SDTNNMDHEM-032G#[1CE]SDTNNMDHEM-032G(16bit)
453C9732,MLC-8K,[1CE]SDTNMMDHSM-032G#[1CE]SDTNPMDHEM-032G
45C7D432,MLC-8K,[1CE]SDTNNMAHSM-004G
45D7D432,MLC-8K,[1CE]SDTNNMAHSM-004G
45CED532,MLC-8K,[1CE]SDTNNMBHSM-008G
45289432,MLC-8K,[2CE]SDZNNMBHEM-008G
45489432,MLC-8K,[4CE]SDZNNMCHEM-016G
45D58432,MLC-8K,[1CE]SDTNPMAHEM-002G
454C9632,MLC-8K,[1CE]SDTNPMCHEM-016G
454C9582,MLC-8K,[1CE]SDTNPQBHEM-016G#[1CE]SDTNPQBHEM-016G
453A9582,MLC-8K,[1CE]SDTNPQBHEM-016G#[1CE]SDTNPQBHEM-016G
45DE9582,MLC-8K,[1CE]SDTNPQBHEM-016G#[1CE]SDTNPQBHEM-016G
453C9682,MLC-8K,[1CE]SDTNPQCHEM-032G#[1CE]SDTNPQCHEM-032G
453E9782,MLC-8K,[1CE]SDTNPQDHEM-064G#[1CE]SDTNPQDHEM-064G
452D9482,MLC-8K,[2CE]SDZNPQBHER-016G
454D9482,MLC-8K,[4CE]SDZNPQCHER-032G
456D9582,MLC-8K,[4CE]SDZNPQDHER-064G
45DEA482,MLC-8K,[1CE]SDTNPMAHEM-008G#[1CE]SDTNPMAHEM-008G
453AA582,MLC-8K,[1CE]SDTNPMBHEM-016G#[1CE]SDTNPMBHEM-016G
454CA582,MLC-8K,[1CE]SDTNPMBHEM-016G#[1CE]SDTNPMBHEM-016G
453CA682,MLC-8K,[1CE]SDTNPMCHEM-032G#[1CE]SDTNPMCHEM-032G
453EA782,MLC-8K,[1CE]SDTNPMDHEM-064G#[1CE]SDTNPMDHEM-064G
45D79492,MLC-8K,[1CE]SDTNQGAMA-004G
45DEA492,MLC-8K,[1CE]SDTNQGAMA-008G
453CA692,MLC-8K,[1CE]SDTNQGCMA-032G
45DE9492,MLC-8K,[1CE]SDTNQGAMA-008G
45DE9483,MLC-16K,[1CE]SD-16K-24M01-008G#[1CE]SD-16K-24M01-008G
454C9583,MLC-16K,[1CE]SD-16K-24M02-016G#[1CE]SD-16K-24M02-016G
453C9683,MLC-16K,[1CE]SD-16K-24M04-032G#[1CE]SD-16K-24M04-032G
453E9783,MLC-16K,[1CE]SD-16K-24M08-064G#[1CE]SD-16K-24M08-064G
45D78493,MLC-16K,[1CE]SDTNQFAMA-004G#[2CE]SDTNRFBMB-008G#[4CE]SDTNRFCMC-016G
45DE8593,MLC-16K,[1CE]SDTNQFBMA-008G#[1CE]SDTNQFBMA-008G#[4CE]SDTNRFDMC-032G
454C8693,MLC-16K,[1CE]SDTNQFCMA-016G#[1CE]SDTNQFCMA-016G
453A8693,MLC-16K,[1CE]SDTNQFCMA-016G#[1CE]SDTNQFCMA-016G
45DE8493,MLC-16K,[1CE]SDTNQFAMA-008G#[1CE]SDTNQFAMA-008G
453A8593,MLC-16K,[1CE]SDTNQFBMA-016G#[1CE]SDTNQFBMA-016G
454C8593,MLC-16K,[1CE]SDTNQFBMA-016G#[1CE]SDTNQFBMA-016G
453C8693,MLC-16K,[1CE]SDTNQFCMA-032G#[1CE]SDTNQFCMA-032G
45DE8693,MLC-16K,[1CE]SDTNQFCMA-032G#[1CE]SDTNQFCMA-032G
453E8793,MLC-16K,[1CE]SDTNQFDMA-064G#[1CE]SDTNQFDMA-064G
45DE9493,MLC-16K,[1CE]SDTNQGAMA-008G#[2CE]SDTNQGBMB-016G#[4CE]SDTNQGCMC-032G#[1CE]SDTNRGAMA-008G#[2CE]SDTNRGBMB-016G#[4CE]SDTNRGCMC-032G
454C9593,MLC-16K,[1CE]SDTNQGBMA-016G#[1CE]SDTNQGBMA-016G#[1CE]SDTNRGBMA-016G
453C9693,MLC-16K,[1CE]SDTNQGCMA-032G#[1CE]SDTNQGCMA-032G
45D59883,TLC-8K,[1CE]SDTNLMAHSM-2048
45C79983,TLC-8K,[1CE]SDTNLMBHSM-4096
45CE9A83,TLC-8K,[1CE]SDTNLMCHSM-8192#[2CE]SDYNLNDHSP-016G
45D598B2,TLC-8K,[1CE]SDTNMNAHSM-002G
45D799B2,TLC-8K,[1CE]SDTNMNBHSM-004G
45C799B2,TLC-8K,[1CE]SDTNMNBHSM-004G
45DE9AB2,TLC-8K,[1CE]SDTNMNCHSM-008G
45CE9AB2,TLC-8K,[1CE]SDTNMNCHSM-008G
454A9BB2,TLC-8K,[1CE]SDTNMNDHSM-016G
45DE99B2,TLC-8K,[1CE]SDTNMNBHSM-008G#[1CE]SDTNNNBHEM-008G
453A9BB2,TLC-8K,[1CE]SDTNNNDHEM-032G
45D79882,TLC-8K,[1CE]SDTNNNAHEM-004G#[1CE]SDTNNNAHEM-004G
45DE9982,TLC-8K,[1CE]SDTNNNBHEM-008G
45CE9982,TLC-8K,[1CE]SDTNNNBHEM-008G
454A9A82,TLC-8K,[1CE]SDTNNNCHEM-016G
453A9B82,TLC-8K,[1CE]SDTNNNDHEM-032G
454AA982,TLC-8K,[1CE]SDTNNNBHEM-016G#[1CE]SDTNNNBHEM-016G(16bit)
453AAA82,TLC-8K,[1CE]SDTNNNCHEM-032G
454EAB82,TLC-8K,[1CE]SDTNNNDHEM-064G
45D79892,TLC-8K,[1CE]SDTNPNAHEM-004G#[1CE]SDTNQCAMA-004G#[1CE]SDTNQCAMA-004G
45DE9992,TLC-8K,[1CE]SDTNPNBHEM-008G#[1CE]SDTNQCBMA-008G
454C9A92,TLC-8K,[1CE]SDTNPNCHEM-016G
45DE9892,TLC-8K,[1CE]SDTNPNAHEM-008G#[1CE]SDTNQCAMA-008G#[1CE]SDTNRCAMA-008G#[1CE]SDTNRCAMA-008G
454C9992,TLC-8K,[1CE]SDTNPNBHEM-016G#[1CE]SDTNQCBMA-016G#[1CE]SDTNRCBMA-016G
453C9A92,TLC-8K,[1CE]SDTNPNCHEM-032G#[1CE]SDTNQCCMA-032G
453E9B92,TLC-8K,[1CE]SDTNPNDHEM-064G#[1CE]SDTNQCDMA-064G
45DEA892,TLC-8K,[1CE]SDTNQCAMA-008G#[1CE]SDTNRIAMA-008G
453A9892,TLC-8K,[1CE]SDTNQCAMA-016G#[1CE]SDTNQCAMA-016G
453AA892,TLC-8K,[1CE]SDTNQCAMA-016G#[1CE]SDTNRIAMA-016G
454CA892,TLC-8K,[1CE]SDTNQCAMA-016G#[1CE]SDTNRIAMA-016G
453CA992,TLC-8K,[1CE]SDTNQCBMA-032G#[1CE]SDTNRIBMA-032G
01811000,SLC-2K,[1CE]S39MS512R
01A11000,SLC-2K,[1CE]S39MS01GR
01AA1000,SLC-2K,[1CE]S39MS02GR
01811100,SLC-2K,[1CE]S30MS512R
01A11100,SLC-2K,[1CE]S30MS01GR
01AA1100,SLC-2K,[1CE]S30MS02GR
01CC1100,SLC-2K,[1CE]S30MS04GR
01910100,SLC-2K,[1CE]S99ML512P(16bit)
01B10100,SLC-2K,[1CE]S99ML01GP(16bit)
01270415,SLC-2K,[1CE]S19MN01GR
01260415,SLC-2K,[1CE]S19MN02GR
01F1001D,SLC-2K,[1CE]S34ML01G1
01DA9095,SLC-2K,[1CE]S34ML02G1#[1CE]S34ML02G2
01DC9095,SLC-2K,[1CE]S34ML04G1#[1CE]S34ML04G2
01A18015,SLC-2K,[1CE]S34ML01G2
01F1801D,SLC-2K,[1CE]S34ML01G2
9B769B76,SLC-512,[1CE]AFND1208U1
9B369B36,SLC-512,[1CE]AFND1208S1
9BF1001D,SLC-2K,[1CE]AFND1G08U3
4ADA4ADA,SLC-2K,[1CE]SM90U-256MB
45F145F1,MLC-1K,[1CE]SM90Q
C2F1801D,SLC-2K,[1CE]MX30LF1G08AA
C2F0801D,SLC-2K,[1CE]MX30LF1208AA
ECB30066,SLC-4K,[1CE]K9F8G16Q0M/A(16BIT)
ECD788BF,TLC-16K,[1CE]K9ABGD8U0D#[1CE]K9ABGD8U0E#[2CE]K9BDGD8U1D#[4CE]K9CFGD8U5D
ECD79432,MLC-8K,[1CE]K9GBGD8U0C
2CB10055,SLC-2K,[1CE]MT29F1G16ABC(16BIT)
2CF10095,SLC-2K,[1CE]MT29F1G08AAC
2C44403C,SLC-16K,[1CE]MT29F32G08ABCDB#[1CE]MT29F64G08ABCAB#[2CE]MT29F128G08AECAB
2C84C13C,SLC-16K,[2CE]MT29F256G08AKCAB#[4CE]MT29F256G08AMCAB
2CA4C13C,SLC-16K,[4CE]MT29F512G08AUCAB
B5846434,MLC-16K,[1CE]MT29F128G08CBCAB(SPECTEK)#[2CE]MT29F256G08CECAB(SPECTEK)#[4CE]MT29F512G08CMCAB(SPECTEK)
B584643C,MLC-16K,[1CE]MT29F128G08CBCAB(SPECTEK)#[1CE]MT29F128G08CBEBB(SPECTEK)#[2CE]MT29F256G08CECAB(SPECTEK)#[2CE]MT29F256G08CEEBB(SPECTEK)#[4CE]MT29F512G08CMCAB(SPECTEK)#[4CE]MT29F512G08CMEBB(SPECTEK)
B5A4E53C,MLC-16K,[2CE]MT29F512G08CKCAB(SPECTEK)#[2CE]MT29F512G08CKEBB(SPECTEK)#[4CE]MT29F1T08CUEBB(SPECTEK)
B564643C,MLC-16K,[1CE]MT29F64G08CBCDB(SPECTEK)#[1CE]MT29F64G08CBCEB(SPECTEK)#[1CE]FNNL84B61K3BAB#[2CE]MT29F128G08CECDB(SPECTEK)#[2CE]FNNL84B71K3EAB#[4CE]MT29F256G08CMCDB(SPECTEK)#[4CE]FNNL84B81K3MAB
B584E53C,MLC-16K,[2CE]MT29F256G08CKCDB(SPECTEK)#[2CE]FNNL84B81K3KAB#[4CE]MT29F512G08CUCDB(SPECTEK)#[4CE]FNNL84B91K3UAB
B5846454,MLC-16K,[1CE]MT29F128G08CBCCB(SPECTEK)#[2CE]MT29F256G08CECCB(SPECTEK)#[4CE]MT29F512G08CMCCB(SPECTEK)
2C646456,MLC-12K,[1CE]MT29F64G08CBEFB#[2CE]MT29F128G08CFEFB
B5646456,MLC-12K,[1CE]MT29F64G08CBEFB(SPECTEK)#[2CE]MT29F128G08CFEFB(SPECTEK)
AD3A14AB,MLC-16K,[1CE]H27QDG8T2B8R
ADD7149E,MLC-8K,[1CE]H27UBG8T2DTR
ADDE94A7,MLC-16K,[1CE]H27UCG8T2ETR-BC
ADEE14A7,MLC-16K,[1CE]H27QCG8T2E5R-BCF#[2CE]H27QDG8UDE5R-BCF#[4CE]H27QEG8VEE5R-BCF
AD5A15A7,MLC-16K,[4CE]H27QFG8YEE6R-BCF
AD3A95A7,MLC-16K,[1CE]H27UDG8U2ETR
ADDE14AB,MLC-16K,[1CE]H27QCG8D2F5R
ADEE14AB,MLC-16K,[1CE]H27QCG8D2F5R
AD3A18A3,TLC-16K,[1CE]H27UDG8M2MTR
98B19055,SLC-2K,[1CE]TC58NVG0S3ETA00
98F10015,SLC-2K,[1CE]TC58NVG0S3HTA00
98D10015,SLC-2K,[1CE]TC58NVG0S3HTA00
98D7A032,SLC-8K,[1CE]TC58NVG5H2HTA00
983C8693,MLC-16K,[1CE]TH58NVG8DCJTA00
983AA493,MLC-16K,[1CE]TC58TEG7DDKTA00#[1CE]TC58TEG7DFKTA00#[1CE]TC58TFG7DDLTA00#[2CE]TH58TFG8DFKBA4K#[2CE]TH58TFG8DFLTA4C#[4CE]TH58TFG9DFKBA4K#[4CE]TH58TFG9DFLBA4C
454CA132,SLC-8K,[1CE]SDTNPABHEM-016G
45299532,MLC-8K,[1CE]SDTNPMBHEM-004G
453C9632,MLC-8K,[1CE]SDTNPMCHEM-016G
453A9632,MLC-8K,[1CE]SDTNPMCHEM-016G
45D79632,MLC-8K,[1CE]SDTNPMCHEM-016G
45DE9682,MLC-8K,[1CE]SDTNPQCHEM-008G
454CA592,MLC-8K,[1CE]SDTNQGBMA-016G
453EA792,MLC-8K,[1CE]SDTNQGDMA-064G
453A9583,MLC-16K,[1CE]SD-16K-24M02-016G
45DE9183,MLC-16K,[1CE]SD-16K-19M02-004G
453A9593,MLC-16K,[1CE]SDTNQGBMA-016G
453E9793,MLC-16K,[1CE]SDTNQGDMA-064G
453AA493,MLC-16K,[1CE]SDTNRHAMA-016G#[2CE]SDTNRHBMB-032G#[4CE]SDTNRHCMC-064G
453CA593,MLC-16K,[4CE]SDTNRHDMC-128G
453EAA92,TLC-8K,[1CE]SDTNQCCMA-064G
01CC90D5,SLC-2K,[1CE]S34MS04G2(16BIT)
C2DA9095,SLC-2K,[1CE]MX30LF2G28AB
C2AA9015,SLC-2K,[1CE]MX30UF2G28AB
C2BA9055,SLC-2K,[1CE]MX30UF2G26AB(16BIT)
C2DC9095,SLC-2K,[1CE]MX30LF4G28AB
C2AC9015,SLC-2K,[1CE]MX30UF4G28AB
C2BC9055,SLC-2K,[1CE]MX30UF4G26AB(16BIT)
EFF18095,SLC-2K,[1CE]W29N01GV
F8A10015,SLC-2K,[1CE]FMND1G08S3A
F8B10055,SLC-2K,[1CE]FMND1G16S3A(16BIT)
F8F1001D,SLC-2K,[1CE]FMND1G08U3A
F8C1005D,SLC-2K,[1CE]FMND1G016U3A(16BIT)
F8F18091,SLC-2K,[1CE]FMND1G08L3B
F8C180D1,SLC-2K,[1CE]FMND1G16L3B(16BIT)
F8A18011,SLC-2K,[1CE]FMND1G08S3B
F8B18051,SLC-2K,[1CE]FMND1G16S3B
ECDE88BF,TLC-16K,[1CE]K9ACGD8U0D#[2CE]K9BDGD8U1D#[4CE]K9CFGD8U5D#[8CE]K9OHGD8U7D
ECAEB8DE,TLC-8K,[1CE]K9ACGD8S0C#[2CE]K9BDGD8U1C#[4CE]K9CFGD8U5C
EC3A981F,TLC-16K,[1CE]K9ADGD8U0F
EC1A981F,TLC-16K,[1CE]K9ADGD8S0F
2CA46432,MLC-16K,[1CE]MT29F256G08CBCBB
2C644432,MLC-16K,[1CE]MT29F256G08CMCGB
2C844863,TLC-8K,[2CE]MT29F256G08EFABB
2C847863,TLC-8K,[2CE]MT29F256G08EFABB
2C845832,TLC-16K,[2CE]MT29F256G08EFCDB
983A98A3,TLC-16K,[1CE]TC58TEG7THLTA00#[2CE]TH58TEG8THLTA20
984C98A3,TLC-16K,[1CE]TC58TEG7THLTA00#[2CE]TH58TEG8THLTA20
983C99A3,TLC-16K,[1CE]TH58TEG9THLTA20
EC3A98BF,TLC-16K,[1CE]K9ADGD8U0D#[2CE]K9BFGD8U1D#[4CE]K9CHGD8U5D
EC3CD9BF,TLC-16K,[1CE]K9ADGY8U0D#[2CE]K9BFGY8U1D#[4CE]K9CHGY8U5D
